Data,Último,Abertura,Máxima,Mínima,Vol.,Var%
13.08.2021,121.194,120.701,121.275,120.045,10640000.0,0.41
12.08.2021,120.701,122.056,122.095,120.534,11070000.0,-1.11
11.08.2021,122.056,122.203,122.756,120.827,8690000.0,-0.12
10.08.2021,122.202,123.021,123.513,122.061,8300000.000000001,-0.66
09.08.2021,123.019,122.809,123.597,122.258,7170000.0,0.17
06.08.2021,122.81,121.633,123.287,121.568,7500000.0,0.97
05.08.2021,121.633,121.801,123.541,121.128,10910000.0,-0.14
04.08.2021,121.801,123.577,123.587,121.072,9160000.0,-1.44
03.08.2021,123.577,122.516,123.765,120.807,9390000.0,0.87
02.08.2021,122.516,121.803,124.536,121.797,8570000.0,0.59
30.07.2021,121.801,125.672,125.673,121.748,9400000.0,-3.08
29.07.2021,125.675,126.285,126.476,124.917,7490000.0,-0.48
28.07.2021,126.286,124.615,126.712,124.542,9040000.0,1.34
27.07.2021,124.612,126.004,126.026,123.67,7310000.0,-1.1
26.07.2021,126.004,125.058,126.214,125.006,6330000.0,0.76
23.07.2021,125.053,126.14,126.204,124.422,6050000.0,-0.87
22.07.2021,126.147,125.93,126.428,125.416,6480000.0,0.17
21.07.2021,125.929,125.404,126.112,125.247,7150000.0,0.42
20.07.2021,125.401,124.395,125.631,123.631,7630000.0,0.81
19.07.2021,124.395,125.958,125.958,123.317,9210000.0,-1.24
16.07.2021,125.96,127.468,128.01,125.808,7360000.0,-1.18
15.07.2021,127.468,128.407,128.976,126.922,7420000.0,-0.73
14.07.2021,128.407,128.169,129.62,128.085,9210000.0,0.19
13.07.2021,128.168,127.594,128.42,126.441,7150000.0,0.45
12.07.2021,127.594,125.428,127.782,125.428,7420000.0,1.73
08.07.2021,125.428,127.013,127.013,124.31,8880000.0,-1.25
07.07.2021,127.019,125.096,127.249,125.094,8150000.0,1.54
06.07.2021,125.095,126.919,126.919,124.866,7650000.0,-1.44
05.07.2021,126.92,127.622,127.633,126.531,5260000.0,-0.55
02.07.2021,127.622,125.667,127.672,125.667,7430000.0,1.56
01.07.2021,125.666,126.802,127.204,124.994,9290000.0,-0.9
30.06.2021,126.802,127.323,127.323,126.199,9100000.0,-0.41
29.06.2021,127.327,127.429,127.507,126.184,7780000.0,-0.08
28.06.2021,127.429,127.255,128.067,126.629,8160000.0,0.14
25.06.2021,127.256,129.513,129.748,126.697,9360000.0,-1.74
24.06.2021,129.514,128.433,129.541,128.428,7240000.0,0.85
23.06.2021,128.428,128.769,129.901,128.182,7990000.0,-0.26
22.06.2021,128.767,129.242,129.259,127.803,9330000.0,-0.39
21.06.2021,129.265,128.405,129.412,128.048,7330000.0,0.67
18.06.2021,128.405,128.05,128.796,127.595,12430000.0,0.27
17.06.2021,128.057,129.259,129.919,127.576,9660000.0,-0.93
16.06.2021,129.259,130.091,130.283,128.345,12880000.0,-0.64
15.06.2021,130.091,130.208,130.436,129.304,7210000.0,-0.09
14.06.2021,130.208,129.441,131.084,129.441,8160000.0,0.59
11.06.2021,129.441,130.076,130.294,128.678,7750000.0,-0.49
10.06.2021,130.076,129.911,130.527,129.526,8530000.0,0.13
09.06.2021,129.907,129.8,130.882,129.281,9840000.0,0.09
08.06.2021,129.787,130.776,130.776,129.23,10350000.0,-0.76
07.06.2021,130.776,130.125,131.19,129.498,9660000.0,0.5
04.06.2021,130.126,129.6,130.137,129.148,9810000.0,0.41
02.06.2021,129.601,128.268,129.601,128.167,12780000.0,1.04
01.06.2021,128.267,126.218,128.363,126.218,12500000.0,1.62
31.05.2021,126.216,125.561,126.216,125.54,5950000.0,0.52
28.05.2021,125.561,124.367,125.698,124.284,8850000.0,0.96
27.05.2021,124.367,123.989,124.537,123.47,13140000.0,0.3
26.05.2021,123.989,122.988,124.256,122.988,8260000.0,0.81
25.05.2021,122.988,124.032,124.696,122.701,8910000.0,-0.84
24.05.2021,124.032,122.592,124.167,122.526,8189999.999999999,1.17
21.05.2021,122.592,122.701,122.799,121.76,9490000.0,-0.09
20.05.2021,122.701,122.636,122.734,122.136,7910000.0,0.05
19.05.2021,122.636,122.976,123.013,121.595,8830000.0,-0.28
18.05.2021,122.98,122.937,123.544,122.55,7840000.0,0.03
17.05.2021,122.938,121.88,123.074,121.68,7410000.0,0.87
14.05.2021,121.881,120.719,122.195,120.719,10140000.0,0.97
13.05.2021,120.706,119.711,121.426,119.711,9360000.0,0.83
12.05.2021,119.71,122.964,122.964,119.458,9410000.0,-2.65
11.05.2021,122.964,121.904,122.964,120.145,7990000.0,0.87
10.05.2021,121.909,122.038,122.772,121.794,8220000.000000001,-0.11
07.05.2021,122.038,119.922,122.038,119.922,8870000.0,1.77
06.05.2021,119.921,119.577,119.966,119.071,8780000.0,0.3
05.05.2021,119.564,117.725,119.734,117.725,9060000.0,1.57
04.05.2021,117.712,119.209,119.293,117.631,8770000.0,-1.26
03.05.2021,119.209,118.951,119.904,118.528,8890000.0,0.26
30.04.2021,118.894,120.064,120.125,118.894,11090000.0,-0.98
29.04.2021,120.066,121.053,121.498,119.703,8500000.0,-0.82
28.04.2021,121.053,119.392,121.276,119.392,9080000.0,1.39
27.04.2021,119.388,120.595,121.012,119.003,8359999.999999999,-1.0
26.04.2021,120.595,120.534,121.393,119.86,7100000.0,0.05
23.04.2021,120.53,119.372,120.815,119.372,7620000.0,0.97
22.04.2021,119.371,120.064,120.995,119.203,8600000.0,-0.58
20.04.2021,120.062,120.925,121.354,119.841,7810000.0,-0.72
19.04.2021,120.934,121.116,121.974,120.682,10030000.0,-0.15
16.04.2021,121.114,120.701,121.333,120.199,7950000.0,0.34
15.04.2021,120.701,120.29,121.409,120.084,7950000.0,0.34
14.04.2021,120.295,119.298,120.871,119.298,10080000.0,0.84
13.04.2021,119.297,118.809,119.529,118.041,8980000.0,0.41
12.04.2021,118.812,117.661,118.812,117.661,7000000.0,0.97
09.04.2021,117.67,118.313,118.643,117.336,7740000.0,-0.54
08.04.2021,118.313,117.624,118.85,117.486,8780000.0,0.59
07.04.2021,117.624,117.499,118.303,116.748,8540000.0,0.11
06.04.2021,117.499,117.519,118.213,117.176,6800000.0,-0.02
05.04.2021,117.518,115.262,117.668,115.262,7250000.0,1.97
01.04.2021,115.253,116.644,117.088,114.991,8020000.0,-1.18
31.03.2021,116.634,116.85,117.249,115.932,10660000.0,-0.18
30.03.2021,116.85,115.414,117.09,114.999,8140000.000000001,1.24
29.03.2021,115.419,114.776,115.553,114.096,7460000.0,0.56
26.03.2021,114.781,113.75,115.416,113.305,8660000.0,0.91
25.03.2021,113.75,112.065,114.024,110.927,10310000.0,1.5
24.03.2021,112.064,113.272,114.823,112.064,9830000.0,-1.06
23.03.2021,113.262,114.977,115.599,113.062,8300000.000000001,-1.49
22.03.2021,114.979,116.222,116.225,113.62,8160000.0,-1.07
19.03.2021,116.222,114.837,116.446,114.61,12340000.0,1.21
18.03.2021,114.835,116.549,116.751,114.302,9920000.0,-1.47
17.03.2021,116.549,114.018,116.736,113.428,9430000.0,2.22
16.03.2021,114.019,114.845,114.974,113.37,7800000.0,-0.72
15.03.2021,114.851,114.093,114.903,113.635,8220000.000000001,0.61
12.03.2021,114.16,114.984,114.984,113.253,8109999.999999999,-0.72
11.03.2021,114.984,112.782,115.127,112.776,12090000.0,1.96
10.03.2021,112.776,111.331,112.928,109.999,12510000.0,1.3
09.03.2021,111.331,110.611,112.524,109.343,12140000.0,0.65
08.03.2021,110.612,115.202,115.202,110.268,13700000.0,-3.98
05.03.2021,115.202,112.69,115.504,112.504,13250000.0,2.23
04.03.2021,112.69,111.191,114.433,111.163,14220000.0,1.35
03.03.2021,111.184,111.529,112.398,107.466,15140000.0,-0.32
02.03.2021,111.54,110.328,112.428,107.319,14820000.0,1.09
01.03.2021,110.335,110.036,112.445,110.036,11240000.0,0.27
26.02.2021,110.035,112.26,113.466,109.827,14620000.0,-1.98
25.02.2021,112.256,115.668,116.506,111.764,12470000.0,-2.95
24.02.2021,115.668,115.229,116.208,114.668,11400000.0,0.38
23.02.2021,115.227,112.676,115.38,112.667,15170000.0,2.27
22.02.2021,112.668,118.388,118.388,111.65,21770000.0,-4.87
19.02.2021,118.431,119.199,119.25,117.867,10400000.0,-0.64
18.02.2021,119.199,120.361,120.845,118.515,10720000.0,-0.96
17.02.2021,120.356,119.421,120.597,118.88,8330000.0,0.78
12.02.2021,119.429,119.3,119.763,118.163,7660000.0,0.11
11.02.2021,119.3,118.44,120.283,118.44,7570000.0,0.73
10.02.2021,118.435,119.472,119.738,117.97,8640000.0,-0.87
09.02.2021,119.472,119.696,119.975,118.246,7910000.0,-0.19
08.02.2021,119.696,120.239,120.844,119.14,8620000.0,-0.45
05.02.2021,120.24,119.261,121.117,119.261,8210000.000000001,0.82
04.02.2021,119.261,119.728,120.56,118.918,8100000.0,-0.39
03.02.2021,119.725,118.235,120.21,118.234,8700000.0,1.26
02.02.2021,118.234,117.52,119.805,117.519,11630000.0,0.61
01.02.2021,117.518,115.093,117.862,115.093,8720000.0,2.13
29.01.2021,115.068,118.88,118.88,114.973,10970000.0,-3.21
28.01.2021,118.883,115.882,119.355,115.734,12070000.0,2.59
27.01.2021,115.882,116.463,117.84,114.887,12380000.0,-0.5
26.01.2021,116.464,117.381,119.167,116.109,10680000.0,-0.78
22.01.2021,117.38,118.318,118.318,116.109,9370000.0,-0.8
21.01.2021,118.329,119.628,120.243,117.785,8570000.0,-1.1
20.01.2021,119.646,120.644,121.449,118.74,7950000.0,-0.82
19.01.2021,120.636,121.25,122.12,119.257,7890000.0,-0.5
18.01.2021,121.242,120.351,122.586,120.351,7220000.0,0.74
15.01.2021,120.349,123.472,123.472,120.185,9390000.0,-2.54
14.01.2021,123.481,121.947,123.896,121.947,8970000.0,1.27
13.01.2021,121.933,123.996,124.032,121.016,10290000.0,-1.67
12.01.2021,123.998,123.255,124.584,123.227,8950000.0,0.6
11.01.2021,123.255,125.075,125.075,122.506,9540000.0,-1.46
08.01.2021,125.077,122.387,125.324,122.386,11090000.0,2.2
07.01.2021,122.386,119.103,122.697,119.101,11770000.0,2.76
06.01.2021,119.1,119.377,120.924,118.917,11640000.0,-0.23
05.01.2021,119.376,118.835,119.79,116.756,9260000.0,0.44
04.01.2021,118.855,119.024,120.354,118.062,8740000.0,-0.14
30.12.2020,119.017,119.41,120.15,118.919,8240000.0,-0.33
29.12.2020,119.409,119.13,119.861,118.75,6770000.0,0.24
28.12.2020,119.124,117.806,119.213,117.805,7170000.0,1.12
23.12.2020,117.807,116.636,118.311,116.636,6480000.0,1.0
22.12.2020,116.636,115.825,116.903,115.648,6950000.0,0.7
21.12.2020,115.823,118.021,118.021,114.73,10350000.0,-1.86
18.12.2020,118.024,118.395,119.37,117.638,8640000.0,-0.32
17.12.2020,118.401,117.864,119.027,117.856,7700000.0,0.46
16.12.2020,117.857,116.149,118.178,115.496,9810000.0,1.47
15.12.2020,116.149,114.613,116.39,114.613,8199999.999999999,1.34
14.12.2020,114.611,115.137,115.74,114.431,8189999.999999999,-0.45
11.12.2020,115.128,115.128,115.527,113.949,8369999.999999999,0.0
10.12.2020,115.129,113.002,115.262,112.732,11800000.0,1.88
09.12.2020,113.001,113.799,114.02,112.567,8430000.0,-0.7
08.12.2020,113.793,113.59,114.381,112.82,8810000.0,0.18
07.12.2020,113.59,113.75,114.531,112.629,9630000.0,-0.14
04.12.2020,113.75,112.294,113.864,112.294,8890000.0,1.3
03.12.2020,112.292,111.874,113.377,111.874,11470000.0,0.37
02.12.2020,111.879,111.402,112.315,110.579,9810000.0,0.43
01.12.2020,111.4,108.897,111.84,108.897,11320000.0,2.3
30.11.2020,108.893,110.598,110.934,108.829,19300000.0,-1.52
27.11.2020,110.575,110.229,111.603,110.161,8790000.0,0.32
26.11.2020,110.227,110.133,110.244,109.418,6170000.0,0.09
25.11.2020,110.133,109.786,110.596,109.315,8560000.0,0.32
24.11.2020,109.786,107.378,109.956,107.361,11930000.0,2.24
23.11.2020,107.379,106.05,107.495,106.05,9690000.0,1.26
20.11.2020,106.042,106.67,106.764,105.68,7100000.0,-0.59
19.11.2020,106.67,106.117,106.973,105.545,8560000.0,0.52
18.11.2020,106.119,107.246,107.467,106.043,10340000.0,-1.05
17.11.2020,107.249,106.43,107.81,105.847,10310000.0,0.77
16.11.2020,106.43,104.729,106.518,104.729,11720000.0,1.63
13.11.2020,104.723,102.509,104.726,102.509,9770000.0,2.16
12.11.2020,102.507,104.81,105.019,102.034,10860000.0,-2.2
11.11.2020,104.809,105.067,105.462,104.143,10840000.0,-0.25
10.11.2020,105.067,103.516,105.758,103.453,16670000.000000002,1.5
09.11.2020,103.515,100.954,105.147,100.954,17410000.0,2.57
06.11.2020,100.925,100.751,101.104,99.837,8380000.000000001,0.17
05.11.2020,100.751,97.873,100.922,97.872,10460000.0,2.95
04.11.2020,97.867,95.992,98.296,95.987,10700000.0,1.97
03.11.2020,95.98,93.968,96.35,93.968,10190000.0,2.16
30.10.2020,93.952,96.579,96.579,93.559,10640000.0,-2.72
29.10.2020,96.582,95.368,96.688,93.387,12700000.0,1.27
28.10.2020,95.369,99.598,99.598,95.369,11050000.0,-4.25
27.10.2020,99.606,101.017,101.66,99.414,8670000.0,-1.4
26.10.2020,101.017,101.26,101.784,99.762,8070000.0,-0.24
23.10.2020,101.26,101.918,102.218,101.188,7560000.0,-0.65
22.10.2020,101.918,100.553,102.02,100.457,9560000.0,1.36
21.10.2020,100.552,100.541,101.586,100.149,8660000.0,0.01
20.10.2020,100.54,98.664,100.722,98.664,8800000.0,1.91
19.10.2020,98.658,98.31,99.917,98.31,9930000.0,0.36
16.10.2020,98.309,99.054,99.172,98.309,7840000.0,-0.75
15.10.2020,99.054,99.328,99.486,97.778,8340000.0,-0.28
14.10.2020,99.334,98.502,99.571,98.501,8900000.0,0.84
13.10.2020,98.503,97.483,98.998,97.336,7870000.0,1.05
09.10.2020,97.483,97.924,98.642,97.161,10810000.0,-0.45
08.10.2020,97.92,95.53,97.938,95.53,11160000.0,2.51
07.10.2020,95.526,95.616,96.38,94.881,9830000.0,-0.09
06.10.2020,95.615,96.091,97.405,95.211,11300000.0,-0.49
05.10.2020,96.089,94.019,96.414,93.984,8620000.0,2.2
02.10.2020,94.016,95.475,95.996,93.897,8580000.0,-1.53
01.10.2020,95.479,94.604,95.486,93.599,9240000.0,0.93
30.09.2020,94.603,93.586,95.34,93.584,9490000.0,1.09
29.09.2020,93.58,94.665,95.505,93.408,8740000.0,-1.15
28.09.2020,94.666,97.005,98.314,94.371,10510000.0,-2.41
25.09.2020,96.999,97.011,97.012,95.632,7350000.0,-0.01
24.09.2020,97.012,95.735,97.955,95.653,9330000.0,1.33
23.09.2020,95.735,97.294,97.389,95.728,8830000.0,-1.6
22.09.2020,97.294,96.995,97.684,96.39,7280000.0,0.31
21.09.2020,96.991,98.283,98.283,95.82,9740000.0,-1.32
18.09.2020,98.29,100.098,100.102,98.045,11370000.0,-1.81
17.09.2020,100.098,99.674,100.251,98.562,7860000.0,0.42
16.09.2020,99.676,100.299,100.663,99.663,7140000.0,-0.62
15.09.2020,100.298,100.277,100.949,99.647,9220000.0,0.02
14.09.2020,100.275,98.367,100.52,98.367,8180000.0,1.94
11.09.2020,98.363,98.839,99.435,97.758,9110000.0,-0.48
10.09.2020,98.835,101.291,101.536,98.687,8890000.0,-2.43
09.09.2020,101.292,100.05,101.578,100.05,7960000.0,1.24
08.09.2020,100.05,101.239,101.239,99.373,8480000.0,-1.18
04.09.2020,101.242,100.733,101.582,98.96,11330000.0,0.52
03.09.2020,100.721,101.911,103.226,99.751,12610000.0,-1.17
02.09.2020,101.911,102.168,102.824,100.872,7560000.0,-0.25
01.09.2020,102.168,99.382,102.238,99.382,9380000.0,2.82
31.08.2020,99.369,102.142,102.142,99.369,12230000.0,-2.72
28.08.2020,102.143,100.631,102.347,100.631,7670000.0,1.51
27.08.2020,100.624,100.625,101.548,99.857,7360000.0,0.0
26.08.2020,100.627,102.119,102.521,99.359,9860000.0,-1.46
25.08.2020,102.118,102.293,102.708,101.623,8189999.999999999,-0.18
24.08.2020,102.298,101.525,102.515,101.525,7720000.0,0.77
21.08.2020,101.521,101.46,101.566,100.412,9100000.0,0.05
20.08.2020,101.468,100.853,101.749,99.131,9400000.0,0.61
19.08.2020,100.854,102.072,102.334,100.8,10030000.0,-1.19
18.08.2020,102.065,99.597,102.247,99.597,9420000.0,2.48
17.08.2020,99.595,101.348,101.689,98.513,10820000.0,-1.73
14.08.2020,101.353,100.469,101.717,100.445,8580000.0,0.89
13.08.2020,100.461,102.118,103.237,100.187,10720000.0,-1.62
12.08.2020,102.118,102.176,103.116,100.698,10110000.0,-0.05
11.08.2020,102.174,103.449,104.409,102.174,9360000.0,-1.23
10.08.2020,103.444,102.776,103.722,101.282,8260000.0,0.65
07.08.2020,102.776,104.116,104.126,101.956,10340000.0,-1.3
06.08.2020,104.126,102.795,104.523,102.795,9690000.0,1.29
05.08.2020,102.802,101.22,103.763,101.22,10920000.0,1.57
04.08.2020,101.216,102.826,103.012,100.004,12030000.0,-1.57
03.08.2020,102.83,102.913,103.863,102.304,10900000.0,-0.08
31.07.2020,102.912,105.01,105.462,102.642,12930000.0,-2.0
30.07.2020,105.009,105.605,105.607,103.92,9590000.0,-0.56
29.07.2020,105.605,104.112,105.704,104.112,9240000.0,1.44
28.07.2020,104.109,104.477,104.663,103.592,9090000.0,-0.35
27.07.2020,104.477,102.381,104.585,102.381,9620000.0,2.05
24.07.2020,102.382,102.292,102.694,100.859,9800000.0,0.09
23.07.2020,102.293,104.291,104.949,102.119,10370000.0,-1.91
22.07.2020,104.29,104.312,104.98,103.277,10830000.0,-0.02
21.07.2020,104.31,104.426,105.449,103.732,11110000.0,-0.11
20.07.2020,104.426,102.888,104.439,102.744,8930000.0,1.49
17.07.2020,102.888,100.554,103.017,100.554,10430000.0,2.32
16.07.2020,100.553,101.791,101.792,100.16,8130000.000000001,-1.22
15.07.2020,101.791,100.444,102.114,100.444,9290000.0,1.35
14.07.2020,100.44,98.699,100.632,98.289,10020000.0,1.77
13.07.2020,98.697,100.027,100.858,98.697,10380000.0,-1.33
10.07.2020,100.032,99.16,100.101,98.739,9150000.0,0.88
09.07.2020,99.16,99.77,100.191,98.861,9470000.0,-0.61
08.07.2020,99.77,97.765,99.973,97.765,9140000.0,2.06
07.07.2020,97.761,98.937,98.938,97.272,8950000.0,-1.19
06.07.2020,98.937,96.776,99.257,96.768,9490000.0,2.24
03.07.2020,96.765,96.237,96.765,95.803,5350000.0,0.55
02.07.2020,96.235,96.206,97.864,96.052,10060000.0,0.03
01.07.2020,96.203,95.062,96.852,95.062,10160000.0,1.21
30.06.2020,95.056,95.728,96.257,94.806,10140000.0,-0.71
29.06.2020,95.735,93.837,95.735,93.825,8910000.0,2.03
26.06.2020,93.834,95.979,95.979,93.514,8440000.0,-2.24
25.06.2020,95.983,94.382,96.26,94.152,8700000.0,1.7
24.06.2020,94.377,95.974,95.974,93.259,9960000.0,-1.67
23.06.2020,95.975,95.344,97.486,95.344,9750000.0,0.67
22.06.2020,95.336,96.572,96.87,94.869,8260000.0,-1.28
19.06.2020,96.572,96.138,97.54,95.874,13130000.0,0.47
18.06.2020,96.125,95.547,97.11,94.698,10010000.0,0.6
17.06.2020,95.547,93.531,96.611,93.531,11130000.0,2.16
16.06.2020,93.531,92.387,95.216,92.387,12030000.0,1.25
15.06.2020,92.376,92.78,93.112,90.148,13320000.0,-0.45
12.06.2020,92.795,94.677,94.703,90.811,12790000.0,-2.0
10.06.2020,94.686,96.747,97.646,94.665,11740000.0,-2.13
09.06.2020,96.747,97.644,97.644,95.386,11290000.0,-0.92
08.06.2020,97.645,94.64,97.693,94.635,11100000.0,3.18
05.06.2020,94.637,93.839,97.356,93.839,13320000.0,0.86
04.06.2020,93.829,92.993,94.132,92.221,11490000.0,0.89
03.06.2020,93.002,91.048,93.71,91.048,15140000.0,2.15
02.06.2020,91.046,88.622,91.046,88.622,11830000.0,2.74
01.06.2020,88.62,87.395,89.019,86.837,9850000.0,1.39
29.05.2020,87.403,86.951,87.41,85.384,16550000.0,0.52
28.05.2020,86.949,87.946,88.091,86.767,10120000.0,-1.13
27.05.2020,87.946,85.468,87.946,85.468,11210000.0,2.9
26.05.2020,85.469,85.668,87.333,85.396,12030000.0,-0.23
25.05.2020,85.663,82.198,85.876,82.193,8760000.0,4.25
22.05.2020,82.173,83.027,83.027,81.669,9280000.0,-1.03
21.05.2020,83.027,81.32,83.309,81.317,11400000.0,2.1
20.05.2020,81.319,80.747,82.29,80.74,9520000.0,0.71
19.05.2020,80.742,81.197,82.175,80.647,10740000.0,-0.56
18.05.2020,81.194,77.576,81.42,77.571,11530000.0,4.69
15.05.2020,77.557,79.011,79.538,77.426,11720000.0,-1.84
14.05.2020,79.011,77.77,79.011,75.697,13820000.0,1.59
13.05.2020,77.772,77.877,78.911,77.152,11580000.0,-0.13
12.05.2020,77.872,79.065,80.344,77.872,10250000.0,-1.51
11.05.2020,79.065,80.263,80.723,78.994,9780000.0,-1.49
08.05.2020,80.263,78.152,80.557,78.152,10730000.0,2.74
07.05.2020,78.119,79.072,80.061,78.061,13810000.0,-1.2
06.05.2020,79.064,79.473,79.996,78.056,9780000.0,-0.51
05.05.2020,79.471,78.887,81.066,78.886,9150000.0,0.75
04.05.2020,78.876,80.501,80.502,77.64,8590000.0,-2.02
30.04.2020,80.506,83.169,83.169,80.168,11800000.0,-3.2
29.04.2020,83.171,81.313,83.598,81.313,11720000.0,2.29
28.04.2020,81.312,78.243,81.427,78.243,12940000.0,3.93
27.04.2020,78.239,75.334,78.563,75.327,10660000.0,3.86
24.04.2020,75.331,79.667,79.667,72.041,16530000.000000002,-5.45
23.04.2020,79.673,80.69,81.934,78.622,10820000.0,-1.26
22.04.2020,80.687,78.973,81.184,78.973,9850000.0,2.17
20.04.2020,78.973,78.989,80.106,76.943,8870000.0,-0.02
17.04.2020,78.99,77.817,79.846,77.754,8320000.0,1.51
16.04.2020,77.812,78.837,80.167,77.452,9030000.0,-1.29
15.04.2020,78.831,79.911,80.035,77.546,9760000.0,-1.36
14.04.2020,79.918,78.848,81.668,78.848,8590000.0,1.37
13.04.2020,78.836,77.682,78.836,76.405,7650000.0,1.49
09.04.2020,77.682,78.64,80.428,77.457,10750000.0,-1.2
08.04.2020,78.625,76.335,79.058,76.115,10210000.0,2.97
07.04.2020,76.358,74.078,79.855,74.078,11290000.0,3.08
06.04.2020,74.073,69.556,75.26,69.556,9690000.0,6.52
03.04.2020,69.538,72.241,72.241,67.802,10410000.0,-3.76
02.04.2020,72.253,70.969,73.861,70.957,10540000.0,1.81
01.04.2020,70.967,73.011,73.011,69.569,10090000.0,-2.81
31.03.2020,73.02,74.629,75.511,72.385,11140000.0,-2.17
30.03.2020,74.639,73.431,75.43,73.184,9030000.0,1.65
27.03.2020,73.429,77.708,77.708,73.057,10300000.0,-5.51
26.03.2020,77.71,74.956,78.846,74.923,12760000.0,3.67
25.03.2020,74.956,69.727,76.714,69.36,12950000.0,7.5
24.03.2020,69.729,63.604,71.535,63.604,11680000.0,9.69
23.03.2020,63.57,67.067,67.604,62.161,11960000.0,-5.22
20.03.2020,67.069,68.344,72.247,66.12,15150000.0,-1.85
19.03.2020,68.332,66.883,70.071,61.691,16140000.0,2.15
18.03.2020,66.895,74.576,74.576,63.547,16750000.0,-10.35
17.03.2020,74.617,71.178,77.255,70.782,14950000.0,4.85
16.03.2020,71.168,82.565,82.565,70.855,12850000.0,-13.92
13.03.2020,82.678,72.621,83.758,72.621,15770000.0,13.91
12.03.2020,72.583,85.103,85.103,68.488,12010000.0,-14.78
11.03.2020,85.171,92.202,92.202,80.796,11790000.0,-7.64
10.03.2020,92.214,86.071,92.23,86.071,13530000.0,7.14
09.03.2020,86.067,97.982,97.982,85.88,14650000.0,-12.17
06.03.2020,97.997,102.23,102.23,96.886,11860000.0,-4.14
05.03.2020,102.233,107.217,107.217,100.536,8600000.0,-4.65
04.03.2020,107.224,105.54,107.809,105.042,8410000.0,1.6
03.03.2020,105.537,106.63,108.804,104.405,9390000.0,-1.02
02.03.2020,106.625,104.26,107.22,103.779,8860000.0,2.35
28.02.2020,104.172,102.984,104.172,99.951,11230000.0,1.15
27.02.2020,102.984,105.711,106.656,102.984,11240000.0,-2.59
26.02.2020,105.718,113.647,113.647,105.053,9370000.0,-7.0
21.02.2020,113.681,114.585,114.585,112.661,5900000.0,-0.79
20.02.2020,114.586,116.518,116.552,114.379,6790000.0,-1.66
19.02.2020,116.518,114.982,116.545,114.774,6330000.0,1.34
18.02.2020,114.977,115.309,115.309,113.532,5550000.0,-0.29
17.02.2020,115.309,114.381,115.696,114.381,4360000.0,0.81
14.02.2020,114.381,115.663,115.663,114.132,5340000.0,-1.11
13.02.2020,115.662,116.66,116.66,114.801,5640000.0,-0.87
12.02.2020,116.674,115.371,117.581,115.371,8160000.0,1.13
11.02.2020,115.371,112.574,115.576,112.574,6770000.0,2.49
10.02.2020,112.57,113.771,114.176,112.134,7490000.0,-1.05
07.02.2020,113.77,115.19,115.19,113.769,6590000.0,-1.23
06.02.2020,115.19,116.033,117.382,114.723,7380000.0,-0.72
05.02.2020,116.028,115.563,117.701,115.562,7170000.0,0.41
04.02.2020,115.557,114.631,116.556,114.631,5830000.0,0.81
03.02.2020,114.629,113.761,115.299,113.467,5510000.0,0.76
31.01.2020,113.761,115.518,115.518,113.148,6220000.0,-1.53
30.01.2020,115.528,115.375,115.528,112.825,6320000.0,0.12
29.01.2020,115.385,116.494,117.171,115.164,5100000.0,-0.94
28.01.2020,116.479,114.482,116.797,114.475,5230000.0,1.74
27.01.2020,114.482,118.347,118.347,114.376,6100000.0,-3.29
24.01.2020,118.376,119.528,119.593,118.108,4780000.0,-0.96
23.01.2020,119.528,118.391,119.535,116.906,6570000.0,0.96
22.01.2020,118.391,117.035,118.401,117.035,5770000.0,1.17
21.01.2020,117.026,118.861,118.861,117.026,5090000.0,-1.54
20.01.2020,118.862,118.478,118.862,117.928,3840000.0,0.32
17.01.2020,118.478,116.71,118.479,116.71,4950000.0,1.52
16.01.2020,116.704,116.415,117.106,115.961,5420000.0,0.25
15.01.2020,116.414,117.632,117.632,116.188,5570000.0,-1.04
14.01.2020,117.632,117.325,117.705,116.61,5360000.0,0.26
13.01.2020,117.325,115.503,117.333,115.503,5690000.0,1.58
10.01.2020,115.503,115.948,116.745,114.952,4780000.0,-0.38
09.01.2020,115.947,116.248,116.82,115.411,5950000.0,-0.26
08.01.2020,116.247,116.667,117.335,115.693,5910000.0,-0.36
07.01.2020,116.662,116.872,117.076,115.965,4850000.0,-0.18
06.01.2020,116.878,117.707,117.707,116.269,6570000.0,-0.7
03.01.2020,117.707,118.564,118.792,117.341,6830000.0,-0.73
02.01.2020,118.573,115.652,118.573,115.649,5160000.0,2.53
30.12.2019,115.645,116.53,117.086,115.599,3670000.0,-0.76
27.12.2019,116.534,117.205,117.803,115.995,3910000.0,-0.57
26.12.2019,117.203,115.864,117.22,115.673,3790000.0,1.16
23.12.2019,115.863,115.119,115.863,114.964,4000000.0,0.64
20.12.2019,115.121,115.133,115.171,114.526,6890000.0,-0.01
19.12.2019,115.131,114.313,115.132,113.712,5780000.0,0.71
18.12.2019,114.315,112.618,114.339,112.3,7940000.0,1.51
17.12.2019,112.616,111.897,112.695,111.897,5350000.0,0.64
16.12.2019,111.896,112.565,113.197,111.896,6080000.0,-0.59
13.12.2019,112.565,112.205,112.829,111.78,7710000.0,0.33
12.12.2019,112.2,110.963,112.445,110.963,5680000.0,1.11
11.12.2019,110.964,110.672,111.227,110.53,5150000.0,0.26
10.12.2019,110.672,110.973,111.184,110.133,4760000.0,-0.27
09.12.2019,110.977,111.125,111.453,110.87,4990000.0,-0.13
